OBJECTID *,FULL_ADDRE,zon_new,full_zonin,PIN,MAPBLOCKLO,hood,ZIP_CODE,POINT_X,POINT_Y
6284,4801 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080K00268000000,80-K-268,Central Lawrenceville,15201,-79.957781,40.476009
6285,192 47TH ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080P00316000000,80-P-316,Central Lawrenceville,15201,-79.958317,40.47402
6286,192 47TH ST APT 3,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080P00316000000,80-P-316,Central Lawrenceville,15201,-79.958317,40.47402
6287,192 47TH ST APT 2,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080P00316000000,80-P-316,Central Lawrenceville,15201,-79.958317,40.47402
6288,3516 SARDIS WAY,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049N00093000A00,49-N-93-A,Lower Lawrenceville,15201,-79.964485,40.464439
6289,224 38TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049J00228000000,49-J-228,Lower Lawrenceville,15201,-79.963722,40.466221
6290,226 38TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049J00229000000,49-J-229,Lower Lawrenceville,15201,-79.963669,40.466175
6291,3708 PENN AVE APT 2,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049N00257000000,49-N-257,Lower Lawrenceville,15201,-79.96205,40.464341
6292,5500 BUTLER ST UNIT E,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0120N00120000000,120-N-120,Upper Lawrenceville,15201,-79.948765,40.483571
6293,3708 PENN AVE APT 1,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049N00257000000,49-N-257,Lower Lawrenceville,15201,-79.96205,40.464341
6294,222 38TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049J00227000000,49-J-227,Lower Lawrenceville,15201,-79.963776,40.466258
6295,4615 EDEN WAY,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080P00200000001,80-P-200-0-1,Central Lawrenceville,15201,-79.958764,40.473378
6296,4115 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049B00163000000,49-B-163,Central Lawrenceville,15201,-79.960986,40.469936
6297,4115 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049B00163000000,49-B-163,Central Lawrenceville,15201,-79.960974,40.469962
6298,171 ALMOND WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049A00201000000,49-A-201,Central Lawrenceville,15201,-79.96263,40.469878
6299,4115 BUTLER ST APT 6,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049B00163000000,49-B-163,Central Lawrenceville,15201,-79.961001,40.469906
6300,4115 BUTLER ST APT 5,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049B00163000000,49-B-163,Central Lawrenceville,15201,-79.961001,40.469906
6301,4115 BUTLER ST APT 4,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049B00163000000,49-B-163,Central Lawrenceville,15201,-79.961001,40.469906
6302,4115 BUTLER ST APT 2,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049B00163000000,49-B-163,Central Lawrenceville,15201,-79.961001,40.469906
6303,4115 BUTLER ST APT 1,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049B00163000000,49-B-163,Central Lawrenceville,15201,-79.961001,40.469906
6304,4115 BUTLER ST APT 3,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049B00163000000,49-B-163,Central Lawrenceville,15201,-79.961001,40.469906
6305,513 54TH ST,H,HILLSIDE,0081A00147000000,81-A-147,Upper Lawrenceville,15201,-79.949229,40.481495
6306,188 38TH ST UNIT 3,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049J00079000000,49-J-79,Lower Lawrenceville,15201,-79.964814,40.467079
6307,261 MAIN ST UNIT 1,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00242000000,49-F-242,Central Lawrenceville,15201,-79.958919,40.468575
6308,3828 PENN AVE APT 3,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049P00038000000,49-P-38,Lower Lawrenceville,15201,-79.960372,40.464601
6309,263 MAIN ST UNIT 2,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00242000000,49-F-242,Central Lawrenceville,15201,-79.958846,40.468532
6310,188 38TH ST UNIT 2,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049J00079000000,49-J-79,Lower Lawrenceville,15201,-79.964814,40.467079
6311,190 38TH ST UNIT 2,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049J00079000000,49-J-79,Lower Lawrenceville,15201,-79.964773,40.467048
6312,261 MAIN ST UNIT 2,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00242000000,49-F-242,Central Lawrenceville,15201,-79.958919,40.468575
6313,3828 PENN AVE APT 1,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049P00038000000,49-P-38,Lower Lawrenceville,15201,-79.960372,40.464601
6314,3828 PENN AVE APT 2,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049P00038000000,49-P-38,Lower Lawrenceville,15201,-79.960372,40.464601
6315,188 38TH ST UNIT 1,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049J00079000000,49-J-79,Lower Lawrenceville,15201,-79.964814,40.467079
6316,263 MAIN ST UNIT 3,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00242000000,49-F-242,Central Lawrenceville,15201,-79.958846,40.468532
6317,190 38TH ST UNIT 1,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049J00079000000,49-J-79,Lower Lawrenceville,15201,-79.964773,40.467048
6318,263 MAIN ST UNIT 1,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00242000000,49-F-242,Central Lawrenceville,15201,-79.958846,40.468532
6319,162 42ND ST APT 1,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049B00115000000,49-B-115,Central Lawrenceville,15201,-79.961774,40.47088
6320,5321 HOLMES ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00310000000,80-D-310,Upper Lawrenceville,15201,-79.949632,40.481022
6321,162 42ND ST APT 2,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049B00115000000,49-B-115,Central Lawrenceville,15201,-79.961774,40.47088
6322,5225 WICKLIFF ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080H00254000000,80-H-254,Upper Lawrenceville,15201,-79.950314,40.478453
6323,5223 WICKLIFF ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080H00255000000,80-H-255,Upper Lawrenceville,15201,-79.950366,40.478379
6324,817 1/2 MCCANDLESS AVE,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080H00238000000,80-H-238,Upper Lawrenceville,15201,-79.949705,40.479078
6325,167 41ST ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049A00134000000,49-A-134,Central Lawrenceville,15201,-79.962267,40.470366
6326,166 BANNER WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049A00131000000,49-A-131,Central Lawrenceville,15201,-79.962062,40.470529
6327,42 43RD ST,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0080N00006000000,80-N-6,Central Lawrenceville,15201,-79.96507,40.473788
6328,3947 MINTWOOD ST APT 2,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049P00093000000,49-P-93,Lower Lawrenceville,15224,-79.958042,40.464351
6329,3947 MINTWOOD ST APT 1,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049P00093000000,49-P-93,Lower Lawrenceville,15224,-79.958042,40.464351
6330,5139 CARNEGIE ST APT 1,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080G00211000000,80-G-211,Upper Lawrenceville,15201,-79.954313,40.47896
6331,5139 CARNEGIE ST APT 2,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080G00211000000,80-G-211,Upper Lawrenceville,15201,-79.954313,40.47896
6332,279 45TH ST APT 2,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00101000000,49-C-101,Central Lawrenceville,15201,-79.957116,40.470741
6333,5139 KEYSTONE ST 2,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080G00280000000,80-G-280,Upper Lawrenceville,15201,-79.953603,40.478416
6334,279 45TH ST APT 1,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00101000000,49-C-101,Central Lawrenceville,15201,-79.957116,40.470741
6335,5139 KEYSTONE ST 1,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080G00280000000,80-G-280,Upper Lawrenceville,15201,-79.953603,40.478416
6336,279 45TH ST APT 3,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00101000000,49-C-101,Central Lawrenceville,15201,-79.957116,40.470741
6337,3913 BUTLER ST,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0049E00128000000,49-E-128,Lower Lawrenceville,15201,-79.963613,40.467959
6338,3515 PENN AVE APT 1,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049N00093000000,49-N-93,Lower Lawrenceville,15201,-79.964436,40.464254
6339,3515 PENN AVE APT 3,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049N00093000000,49-N-93,Lower Lawrenceville,15201,-79.964436,40.464254
6340,3515 PENN AVE APT 2,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049N00093000000,49-N-93,Lower Lawrenceville,15201,-79.964436,40.464254
6341,3812 FOSTER ST,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0049E00118000000,49-E-118,Lower Lawrenceville,15201,-79.965806,40.468626
6342,4050 EWING ST,H,HILLSIDE,0026C00278000000,26-C-278,Lower Lawrenceville,15224,-79.95492,40.462496
6343,3345 PENN AVE APT C,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0048S00204000000,48-S-204,Lower Lawrenceville,15201,-79.967581,40.462722
6344,3345 PENN AVE APT K,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0048S00204000000,48-S-204,Lower Lawrenceville,15201,-79.967581,40.462722
6345,3345 PENN AVE APT F,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0048S00204000000,48-S-204,Lower Lawrenceville,15201,-79.967581,40.462722
6346,3345 PENN AVE APT E,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0048S00204000000,48-S-204,Lower Lawrenceville,15201,-79.967581,40.462722
6347,150 54TH ST,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0119S00240000000,119-S-240,Upper Lawrenceville,15201,-79.952534,40.483478
6348,3345 PENN AVE,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0048S00204000000,48-S-204,Lower Lawrenceville,15201,-79.967581,40.462722
6349,3345 PENN AVE APT D,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0048S00204000000,48-S-204,Lower Lawrenceville,15201,-79.967581,40.462722
6350,3345 PENN AVE APT J,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0048S00204000000,48-S-204,Lower Lawrenceville,15201,-79.967581,40.462722
6351,150 54TH ST,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0119S00240000000,119-S-240,Upper Lawrenceville,15201,-79.952091,40.483019
6352,3345 PENN AVE APT G,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0048S00204000000,48-S-204,Lower Lawrenceville,15201,-79.967581,40.462722
6353,3345 PENN AVE APT H,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0048S00204000000,48-S-204,Lower Lawrenceville,15201,-79.967581,40.462722
6354,3345 PENN AVE APT A,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0048S00204000000,48-S-204,Lower Lawrenceville,15201,-79.967581,40.462722
6355,3345 PENN AVE APT B,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0048S00204000000,48-S-204,Lower Lawrenceville,15201,-79.967581,40.462722
6356,3345 PENN AVE APT I,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0048S00204000000,48-S-204,Lower Lawrenceville,15201,-79.967581,40.462722
6357,5201 KEYSTONE ST FL 3,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00152000C00,80-D-152-C,Upper Lawrenceville,15201,-79.952866,40.479519
6358,5201 KEYSTONE ST FL 2,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00152000C00,80-D-152-C,Upper Lawrenceville,15201,-79.952866,40.479519
6359,3513 BUTLER ST APT 2,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0048S00246000100,48-S-246-1,Lower Lawrenceville,15201,-79.966229,40.464423
6360,3513 BUTLER ST APT 1,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0048S00246000100,48-S-246-1,Lower Lawrenceville,15201,-79.966229,40.464423
6361,3513 BUTLER ST APT 3,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0048S00246000100,48-S-246-1,Lower Lawrenceville,15201,-79.966229,40.464423
6362,4746 PLUMMER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0080K00278000000,80-K-278,Central Lawrenceville,15201,-79.957834,40.475576
6363,115 34TH ST,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0048S00020000000,48-S-20,Lower Lawrenceville,15201,-79.969138,40.4637
6364,450 56TH ST STE 150,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0120N00120000000,120-N-120,Upper Lawrenceville,15201,-79.94811,40.483128
6365,450 56TH ST STE 136,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0120N00120000000,120-N-120,Upper Lawrenceville,15201,-79.948333,40.483283
6366,450 56TH ST STE 114,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0120N00120000000,120-N-120,Upper Lawrenceville,15201,-79.948597,40.483468
6367,3302 SMALLMAN ST,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0025D00019000000,25-D-19,Lower Lawrenceville,15201,-79.969128,40.462363
6368,249 COBALT WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049J00181000000,49-J-181,Lower Lawrenceville,15201,-79.963583,40.464928
6369,301 45TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049C00084000000,49-C-84,Central Lawrenceville,15201,-79.956453,40.470328
6370,208 55TH ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0119S00089000000,119-S-89,Upper Lawrenceville,15201,-79.949903,40.483439
6371,3604 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049J00136000000,49-J-136,Lower Lawrenceville,15201,-79.965097,40.465444
6372,4730 PLUM WAY,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080K00060000000,80-K-60,Central Lawrenceville,15201,-79.959624,40.476481
6373,5623 HARRISON ST,RIV-MU,RIVERFRONT MIXED USE,0120J00026000000,120-J-26,Upper Lawrenceville,15201,-79.947546,40.485613
6374,5275 BUTLER ST APT 355,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6375,5275 BUTLER ST APT 550,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6376,5275 BUTLER ST APT 108,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6377,5275 BUTLER ST APT 521,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6378,5275 BUTLER ST APT 114,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6379,5275 BUTLER ST APT 449,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6380,5275 BUTLER ST APT 302,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6381,5275 BUTLER ST APT 540,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6382,5275 BUTLER ST APT 678,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6383,5275 BUTLER ST APT 326,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6384,5275 BUTLER ST APT 409,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6385,5275 BUTLER ST APT 382,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6386,5275 BUTLER ST APT 303,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6387,5275 BUTLER ST APT 654,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6388,5275 BUTLER ST APT 505,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6389,5275 BUTLER ST APT 461,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6390,5275 BUTLER ST APT 560,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6391,5275 BUTLER ST APT 419,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6392,5275 BUTLER ST APT 363,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6393,5275 BUTLER ST APT 611,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6394,5275 BUTLER ST APT 565,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6395,5275 BUTLER ST APT 529,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6396,5275 BUTLER ST APT 579,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6397,5275 BUTLER ST APT 652,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6398,5275 BUTLER ST APT 549,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6399,5275 BUTLER ST APT 446,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6400,5275 BUTLER ST APT 669,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6401,5275 BUTLER ST APT 590,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6402,5275 BUTLER ST APT 472,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6403,5275 BUTLER ST APT 353,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6404,5275 BUTLER ST APT 407,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6405,5275 BUTLER ST APT 490,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6406,5275 BUTLER ST APT 372,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6407,5275 BUTLER ST APT 323,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6408,5275 BUTLER ST APT 310,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6409,5275 BUTLER ST APT 305,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6410,5275 BUTLER ST APT 647,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6411,5275 BUTLER ST APT 381,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6412,5305 BUTLER ST,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.952452,40.482315
6413,5275 BUTLER ST STE 134,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6414,5275 BUTLER ST APT 204,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6415,5275 BUTLER ST APT 465,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6416,5275 BUTLER ST APT 578,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6417,5275 BUTLER ST APT 623,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6418,5275 BUTLER ST APT 508,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6419,5275 BUTLER ST APT 325,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6420,5275 BUTLER ST APT 477,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6421,5275 BUTLER ST APT 457,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6422,5275 BUTLER ST APT 475,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6423,5275 BUTLER ST APT 613,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6424,5275 BUTLER ST APT 420,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6425,5275 BUTLER ST APT 601,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6426,5275 BUTLER ST APT 487,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6427,5275 BUTLER ST APT 672,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6428,5275 BUTLER ST APT 664,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6429,5275 BUTLER ST APT 445,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6430,5275 BUTLER ST APT 608,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6431,5275 BUTLER ST APT 403,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6432,5275 BUTLER ST APT 106,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6433,5275 BUTLER ST APT 674,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6434,5275 BUTLER ST APT 538,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6435,5275 BUTLER ST APT 545,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6436,5275 BUTLER ST APT 471,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6437,5275 BUTLER ST APT 513,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6438,5275 BUTLER ST APT 320,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6439,5275 BUTLER ST APT 369,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6440,5275 BUTLER ST APT 547,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6441,5275 BUTLER ST APT 688,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6442,5275 BUTLER ST APT 501,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6443,5275 BUTLER ST APT 460,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6444,5275 BUTLER ST APT 657,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6445,5275 BUTLER ST APT 346,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6446,5275 BUTLER ST APT 208,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
6447,5275 BUTLER ST APT 371,RIV-MU,RIVERFRONT MIXED USE,0119S00242000000,119-S-242,Upper Lawrenceville,15201,-79.953063,40.481973
